gene	locus_tag	transcript_ID	kali320	kali310	kali355	kali351	kali357	kali244	kali326	kali334	kali373	kali308	kali388	kali448	kali322	kali189	kali148	kali262	kali371	kali391	kali224	kali383	kali170	kali443	kali459	kali400
cds2880	"PF11_0044;partial=true;start_range=.,146428"	XM_001347684.1	12.68935011	12.7994616	11.90289973	7.972692172	90.71510318	14.71356645	27.54716095	15.4727492	1.154485681	46.25308369	3.666763916	22.3881965	3.113065167	29.46579984	1.215988935	6.702445669	24.01802338	13.11236665	88.34130447	10.36456814	6.353417663	20.76844401	4.564548162	9.545932794
cds2881	"PF11_0045;old_locus_tag=PF11_0046;partial=true;start_range=.,151197"	XM_001347685.2	101.5148009	0	35.70869918	13.28782029	20.15891182	6.969584106	224.9684811	68.0800965	4.617942723	37.84343211	13.44480103	55.31201487	0	3.62655998	0.303997234	1.058280895	0	0	0.910735098	0.460647473	0	1.947041626	0.480478754	1.403813646
cds2882	"PF11_0047;partial=true;start_range=.,156615"	XM_001347687.1	29.60848359	14.9327052	47.6115989	21.26051246	20.15891182	27.87833642	45.91193491	29.39822349	25.39868498	25.22895474	19.55607422	31.60686564	43.58291234	23.57263987	36.78366528	31.04290626	25.31629492	30.21545358	10.01808607	40.9976251	30.85945722	38.29181865	43.96380598	40.14907028
cds2883	"PF11_0048;partial=true;start_range=.,160116"	XM_001347688.1	76.13610066	85.32974399	95.22319781	55.8088452	70.55619136	98.34857572	91.82386982	78.91102094	58.87876972	92.50616738	64.77949586	80.33411684	106.2889393	135.9959993	98.49510372	87.8373143	95.42295776	100.33811	193.9865758	95.12370318	92.57837166	144.0810803	80.96067002	87.59797153
cds2884	"PF11_0049;partial=true;start_range=.,163986"	XM_001347689.1	54.98718381	100.2624492	26.78152438	42.52102492	146.1521107	65.82384989	165.2829657	114.4983441	2.308971362	128.2471866	40.33440308	101.4053606	8.449748311	14.95955992	2.127980636	2.469322089	4.54395037	6.271131876	4.553675488	0.69097121	1.815262189	0.649013875	5.525505669	0.842288188
cds2886	"PF11_0051;partial=true;start_range=.,175609"	XM_001347691.1	148.0424179	117.328398	86.29602301	148.8235872	161.2712945	116.1597351	110.1886438	120.6874438	96.97679719	103.0182319	146.6705567	130.3783208	131.6381842	71.62455961	133.1507884	132.9906325	81.14197089	95.77728683	26.41131783	118.1560768	103.4699448	72.68955405	138.6181205	125.7817027
cds2887	"PF11_0052;partial=true;start_range=.,179462"	XM_001347692.2	67.67653392	95.99596199	89.27174795	71.75422955	50.39727954	83.63500927	64.27670887	64.98554666	83.12296902	60.96997396	88.00233399	98.77145513	122.7437123	178.608079	78.43128629	105.1225689	149.3012264	135.1143868	266.8453836	105.7185951	131.6065087	210.9295095	90.08976635	129.1508555
cds2888	"PF11_0053;partial=true;start_range=.,182384"	XM_001347693.1	634.4675055	846.8977091	398.7471408	993.9289574	524.1317072	552.9203391	436.1633816	632.8354425	688.0734658	452.0187724	872.6898121	707.2036187	401.140683	528.5711171	483.9635961	430.7203243	326.5152908	401.9225429	820.5723229	290.4382318	331.2853496	509.4758922	461.0193643	404.5790928
cds2889	"PF11_0054;partial=true;start_range=.,190801"	XM_001347694.2	33.83826696	29.8654104	29.75724932	45.17858897	50.39727954	17.81115938	114.7798373	44.87097269	0	56.76514817	14.66705567	43.45944026	4.447235953	2.266599988	6.079944674	4.233123581	0.649135767	3.990720285	9.107350976	3.454856048	0	0.649013875	2.642633146	4.211440939
cds289	"PFB0715w;partial=true;start_range=.,645929"	XM_001349626.2	241.0976521	326.3862708	493.9703386	403.9497367	463.6549718	255.5514172	385.6602532	358.9677815	516.0550993	361.6150179	339.7867896	408.2553479	346.4396808	193.114319	272.6855186	143.9262017	86.33505702	240.01332	545.5303235	326.5990584	370.3134866	332.2951042	215.9751999	177.7228076
cds2890	"PF11_0055;partial=true;start_range=.,196768"	XM_001347695.1	321.4635361	526.9111691	104.1503726	518.2249912	120.9534709	190.5019656	197.4213201	238.2803378	153.5465955	142.9640769	532.9030225	279.1939798	74.71356402	50.31851973	148.35065	62.43857281	66.21184824	49.59895211	220.3978936	90.97787593	59.90365225	67.49744305	138.1376417	91.52864973
cds2891	"PF11_0056;partial=true;start_range=.,199104"	XM_001347696.1	8.45956674	0	0	0	0	0	18.36477396	1.54727492	0	0	1.222254639	2.63390547	0	0	0	0	0	0	0	0	0	0	0	0
cds2892	"PF11_0057;partial=true;start_range=.,202331"	XM_001347697.1	4.22978337	0	0	0	5.039727954	0	22.95596745	9.283649523	0	0	0	9.218669145	0	0	0	0.352760298	0	0	0	0	0	0	0	0
cds2893	"PF11_0058;partial=true;start_range=.,204594"	XM_001347698.2	63.44675055	147.1938084	8.927174795	58.46640926	75.59591931	82.86061104	91.82386982	102.1201448	1.154485681	103.0182319	129.5589917	94.82059692	0.444723595	14.50623992	1.823983402	0.352760298	1.947407301	0	0	0	2.722893284	0	1.201196885	0.561525458
cds2894	"PF11_0059;partial=true;start_range=.,207441"	XM_001347699.1	54.98718381	162.1265136	5.951449863	87.69961389	100.7945591	103.7693634	114.7798373	99.02559491	1.154485681	73.58445133	101.447135	117.2087934	0	15.41287992	0.911991701	0	0	0	0.910735098	0	0.907631095	0	0.960957508	0.280762729
cds2895	"PF11_0060;partial=true;start_range=.,214826"	XM_001347700.1	0	4.2664872	5.951449863	0	0	5.420787638	22.95596745	10.83092444	0	8.40965158	0	3.950858205	0.889447191	0	0	0.705520597	1.298271534	0	0.910735098	0.69097121	0	0	3.843830031	0.842288188
cds2896	"PF11_0061;partial=true;start_range=.,221819"	XM_001347701.1	461.0463873	168.5262444	261.863794	239.1807652	539.2508911	310.5336918	909.0563112	372.8932558	346.3457042	616.0069782	304.3414051	360.8450494	365.1180718	336.3634382	297.6132918	354.5240999	322.6204762	367.7163691	251.3628869	283.0678722	371.2211177	407.5807138	306.545445	295.6431539
cds2897	"PF11_0062;partial=true;start_range=.,226066"	XM_001347702.1	1048.986276	1271.413185	241.0337195	839.7902421	912.1907597	837.8988892	1358.993273	806.1302336	109.6761397	653.8504104	1784.491773	464.8843155	540.3391683	152.3155192	138.6227386	328.7725981	140.8624615	226.3308504	4.553675488	105.4882713	169.7270147	57.76223491	244.5636857	160.3155184
cds2898	"PF11_0063;partial=true;start_range=.,228160"	XM_001347703.2	0	2.1332436	0	0	0	0	0	3.094549841	1.154485681	2.102412895	0	1.316952735	0	0	0	0	0	0.570102898	0.910735098	0	0.907631095	0	0.240239377	0.280762729
cds2899	"PF11_0064;partial=true;start_range=.,231848"	XM_001347704.2	12.68935011	31.998654	2.975724932	2.657564057	15.11918386	18.58555762	73.45909585	24.75639873	1.154485681	33.63860632	11.00029175	18.43733829	3.557788763	9.973039946	0	2.822082387	7.789629205	13.11236665	5.464410586	0.460647473	5.445786568	2.596055502	3.1231119	2.246101834
cds29	PFA_0180w	XM_001350932.1	12.68935011	55.46433359	23.80579945	34.54833274	50.39727954	50.33588521	101.0062568	49.51279745	5.772428404	52.56032238	29.33411133	61.89677855	4.891959549	9.519719948	10.94390041	5.644164774	6.491357671	5.13092608	0.910735098	5.988417149	3.630524379	0	7.207181308	2.526864563
cds290	"PFB0720c;partial=true;start_range=.,650663"	XM_001349627.1	4.22978337	2.1332436	0	0	15.11918386	0.774398234	18.36477396	7.736374602	0	27.33136764	0	7.90171641	0	0	0	0	0	0	0	0	0	0	0	0
cds2900	"PF11_0065;partial=true;start_range=.,235598"	XM_001347705.2	951.7012582	718.9030931	508.8489633	685.6515268	972.6674952	857.258845	601.4463473	634.3827174	700.7728083	1047.001622	1024.249387	881.0413798	529.665802	507.2650773	538.6830981	680.4746156	553.0636736	526.7750776	541.8873831	458.8048831	584.514425	659.3980974	578.2561803	450.9049432
cds2901	"PF11_0066;partial=true;start_range=.,239687"	XM_001347706.2	0	0	2.975724932	2.657564057	5.039727954	3.87199117	0	3.094549841	0	6.307238685	1.222254639	3.950858205	3.557788763	8.159759956	1.215988935	9.171767758	2.596543068	8.551543467	1.821470195	3.454856048	2.722893284	4.543097128	3.363351277	4.772966397
cds2902	"PF11_0067;partial=true;start_range=.,241184"	XM_001347707.2	761.3610066	1085.820992	630.8536855	962.0381887	443.49606	624.1649766	670.3142497	733.4083123	641.8940385	477.2477272	1142.808087	852.0684196	697.3265975	889.8671552	607.9944674	561.9471553	693.2769992	633.9544223	989.058316	633.3902754	681.6309521	976.1168687	625.5833375	828.2500513
cds2903	"PF11_0068;partial=true;start_range=.,247451"	XM_001347708.1	84.5956674	55.46433359	113.0775474	39.86346086	95.75483113	102.9949651	27.54716095	43.32369777	107.3671683	42.0482579	59.8904773	42.14248752	145.8693393	174.5281991	124.0308713	147.4538047	157.7399914	137.3947984	132.0565892	111.9373359	112.5462557	138.8889693	113.8734647	111.7435662
cds2904	"PF11_0069;partial=true;start_range=.,250918"	XM_001347709.2	114.204151	189.8586804	101.1746477	106.3025623	146.1521107	106.0925581	151.5093852	129.9710933	36.94354179	147.1689027	123.4477185	198.859863	53.36683144	51.67847972	45.90358229	51.50300356	53.2291329	43.89792313	62.84072173	47.21636599	47.19681692	44.78195741	61.98175925	50.81805399
cds2906	"PF11_0071;partial=true;start_range=.,255714"	XM_001347711.1	101.5148009	200.5248984	190.4463956	156.7962794	136.0726548	161.8492309	156.1005787	148.5383924	195.1080801	222.8557669	132.003501	183.0564302	134.7512494	117.4098794	138.9267358	122.0550632	106.4582658	108.3195506	117.4848276	159.1537019	149.7591306	179.1278296	131.6511786	142.065941
cds2907	"PF11_0072;partial=true;start_range=.,258779"	XM_001347712.1	8.45956674	14.9327052	2.975724932	10.63025623	40.31782363	13.93916821	27.54716095	21.66184889	1.154485681	14.71689027	17.11156494	19.75429103	7.115577525	4.986519973	4.863955739	4.233123581	5.193086137	5.13092608	0	5.758093413	5.445786568	1.947041626	4.084069408	5.053729126
cds2908	"PF11_0073;partial=true;start_range=.,260867"	XM_001347713.2	0	19.1991924	5.951449863	2.657564057	40.31782363	13.16476998	0	18.56729905	0	29.43378053	11.00029175	18.43733829	0.444723595	2.266599988	0.303997234	0	0	0	0	0	0.907631095	0	0	0
cds2909	"PF11_0074;partial=true;start_range=.,263744"	XM_001347714.2	54.98718381	130.1278596	11.90289973	39.86346086	110.874015	116.9341333	105.5974503	106.7619695	0	115.6327092	46.44567627	100.0884079	0.444723595	12.23963993	0	0	0	0	0	0.230323737	0.907631095	0	0	0
cds2910	"PF11_0075;partial=true;start_range=.,267547"	XM_001347715.1	0	10.666218	0	0	5.039727954	2.323194702	0	0	0	0	0	2.63390547	0	0.453319998	0	0	0	0	0	0	0	0	0	0
cds2911	"PF11_0076;partial=true;start_range=.,268244"	XM_001347716.2	84.5956674	226.1238216	62.49022356	95.67230606	166.3110225	87.50700044	128.5534177	136.160193	10.39037113	153.4761413	106.3361536	131.6952735	49.36431908	21.30603988	44.07959889	100.8894453	21.42148031	18.81339563	0.910735098	26.4872297	31.76708831	11.03323588	66.78654679	27.51474747
cds2912	"PF11_0077;partial=true;start_range=.,275726"	XM_001347717.1	16.91913348	25.5989232	8.927174795	5.315128115	50.39727954	11.61597351	18.36477396	9.283649523	3.463457042	42.0482579	4.889018555	11.85257462	4.891959549	1.359959993	0.911991701	40.92019461	1.298271534	0.570102898	0	2.072913629	0	0	3.1231119	0.842288188
cds2913	"PF11_0078;partial=true;start_range=.,279920"	XM_001347718.1	42.2978337	85.32974399	65.46594849	45.17858897	85.67537522	46.46389404	45.91193491	68.0800965	41.56148451	84.0965158	50.11244019	69.79849496	68.48743368	23.57263987	65.35940525	31.04290626	37.64987449	29.07524779	7.285880781	44.91312862	32.67471941	24.01351339	58.37816859	47.16813851
cds2914	"PF11_0079;partial=true;start_range=.,283869"	XM_001347719.2	12.68935011	23.4656796	17.85434959	13.28782029	25.19863977	30.20153113	32.13835444	23.20912381	4.617942723	6.307238685	8.555782472	22.3881965	20.90200898	13.59959993	25.83976486	23.63493999	22.71975185	22.80411591	0.910735098	14.28007166	12.70683533	7.13915263	28.34824648	17.40728921
cds2915	"PF11_0080;partial=true;start_range=.,289667"	XM_001347720.1	0	2.1332436	0	0	0	1.548796468	9.182386982	6.189099682	0	2.102412895	1.222254639	1.316952735	2.223617977	1.359959993	3.039972337	2.469322089	1.947407301	2.850514489	0.910735098	0.460647473	2.722893284	0.649013875	2.162154392	0.561525458
cds2916	"PF11_0524;partial=true;start_range=.,291680"	XM_001347721.2	16.91913348	8.532974399	5.951449863	21.26051246	5.039727954	17.81115938	9.182386982	21.66184889	13.85382817	18.92171606	24.44509278	13.16952735	13.34170786	7.706439958	9.727911478	11.28832955	7.140493438	6.271131876	2.732205293	10.13424441	15.42972861	14.27830526	12.73268698	7.29983096
cds2917	"PF11_0083;partial=true;start_range=.,294151"	XM_001347722.2	4.22978337	0	8.927174795	0	0	0	13.77358047	0	0	2.102412895	0	2.63390547	0.444723595	0	0	0	0	1.140205796	0	0	0.907631095	0	0	0
cds2918	"PF11_0084;old_locus_tag=PF11_0085;partial=true;start_range=.,297645"	XM_001347723.2	38.06805033	40.5316284	5.951449863	47.83615303	80.63564727	35.62231876	82.64148284	46.41824761	6.926914085	48.35549659	35.44538452	31.60686564	8.894471907	6.346479966	18.84782849	7.055205968	1.947407301	1.710308693	1.821470195	10.13424441	5.445786568	1.947041626	15.37532012	2.246101834
cds2919	"PF11_0086;partial=true;start_range=.,301283"	XM_001347725.1	1036.296926	1218.082095	1038.528001	1453.687539	1290.170356	1023.754465	1065.15689	1143.436166	931.6699444	754.7662293	778.5762049	1111.508108	1117.145671	1825.51963	1161.877427	1664.323088	1762.403608	1398.462408	2969.907153	1340.484147	948.474494	1396.67786	1188.223958	1574.236623
cds292	"PFB0730w;partial=true;start_range=.,658636"	XM_001349629.1	287.6252691	2.1332436	68.44167343	5.315128115	131.0329268	19.35995585	1028.427342	171.7475162	1.154485681	63.07238685	23.22283814	164.6190919	0	0.906639995	0	0	0	0	0.910735098	0	0	0	0.240239377	0
cds2920	"PF11_0087;partial=true;start_range=.,317819"	XM_001347726.2	38.06805033	0	8.927174795	2.657564057	30.23836773	6.969584106	174.4653527	18.56729905	0	23.12654185	2.444509278	22.3881965	0	0.906639995	0	0	0.649135767	0	0	0.230323737	0.907631095	0.649013875	0	0.280762729
cds2921	"PF11_0088;partial=true;start_range=.,320128"	XM_001347727.2	25.37870022	31.998654	8.927174795	10.63025623	15.11918386	27.10393819	36.72954793	23.20912381	8.081399766	27.33136764	22.0005835	18.43733829	22.23617977	13.14627993	10.63990318	27.16254298	18.17580148	20.52370432	2.732205293	13.35877672	17.2449908	5.841124879	18.25819265	5.896017314
cds2922	"PF11_0089;partial=true;start_range=.,321886"	XM_001347728.1	0	2.1332436	2.975724932	5.315128115	0	3.87199117	4.591193491	6.189099682	1.154485681	4.20482579	4.889018555	11.85257462	5.336683144	7.706439958	2.43197787	7.760726565	10.38617227	7.981440569	11.83955627	7.370359569	9.076310947	7.788166505	5.765745046	8.422881877
cds2923	"PF11_0090;partial=true;start_range=.,326881"	XM_001347729.1	101.5148009	138.660834	184.4949458	162.1114075	136.0726548	156.4284433	151.5093852	153.1802171	195.1080801	187.1147477	123.4477185	202.8107212	206.3517482	238.8996387	163.854509	140.7513591	166.1787564	186.9937505	258.6487677	188.8654639	206.9398896	236.8900645	175.6149845	194.2878086
cds2924	"PF11_0091;partial=true;start_range=.,329867"	XM_001347730.1	2339.070203	7039.703879	612.9993359	4624.16146	1159.137429	2005.691426	2855.722351	3052.773418	39.25251315	1265.652563	3164.41726	3352.961663	8.449748311	162.2885591	6.383941908	5.996925073	0.649135767	0.570102898	12.75029137	1.381942419	2.722893284	2.596055502	10.33029321	5.053729126
cds2925	"PF11_0092;partial=true;start_range=.,343913"	XM_001347731.1	84.5956674	4.2664872	32.73297425	21.26051246	20.15891182	22.45754879	426.9809947	66.53282158	3.463457042	46.25308369	18.33381958	102.7223133	32.46482246	34.45231981	10.94390041	36.68707103	38.29901026	47.31854052	13.66102646	24.41431607	19.06025299	11.03323588	22.34226205	23.30330653
cds2926	"PF11_0093;partial=true;start_range=.,352556"	XM_001347732.1	181.8806849	253.8559884	220.2036449	247.1534573	176.3904784	219.1547002	224.9684811	221.2603136	270.1496493	163.9882058	234.6728906	264.7074997	222.3617977	223.4867588	180.2703596	226.8248719	231.7414688	218.3494099	254.0950922	196.2358235	195.1406854	276.4799109	166.4858882	195.4108596
cds2927	"PF11_0094;partial=true;start_range=.,356083"	XM_001347733.1	29.60848359	0	0	5.315128115	0	9.292778808	64.27670887	21.66184889	2.308971362	4.20482579	2.444509278	17.12038556	16.45477303	24.02595987	4.255961272	23.98770029	14.93012264	21.09380722	23.67911254	14.28007166	10.89157314	15.57633301	11.05101134	14.03813646
cds2928	"PF11_0095;partial=true;start_range=.,361408"	XM_001347734.1	8.45956674	8.532974399	2.975724932	10.63025623	5.039727954	23.23194702	4.591193491	15.4727492	8.081399766	16.81930316	12.22254639	14.48648009	12.00753707	11.33299994	20.06381742	14.46317223	11.03530804	13.68246955	16.39323176	10.59489188	8.168679852	11.03323588	16.33627763	12.35356009
cds2929	"PF11_0095a;partial=true;start_range=.,362421"	XM_002585377.1	4.22978337	6.399730799	8.927174795	0	0	9.292778808	18.36477396	6.189099682	4.617942723	8.40965158	6.111273194	2.63390547	7.115577525	4.986519973	11.24789765	7.407966266	7.789629205	8.551543467	4.553675488	6.909712096	8.168679852	9.086194256	11.53149009	4.211440939
cds293	"PFB0732c;partial=true;start_range=.,664984"	XM_002585348.1	12.68935011	2.1332436	0	2.657564057	0	4.646389404	9.182386982	3.094549841	3.463457042	0	0	0	9.783919097	27.65251985	6.991936375	10.93556925	12.98271534	26.7948362	13.66102646	13.35877672	16.3373597	9.735208132	11.29125072	8.422881877
cds2930	"PF11_0096;partial=true;start_range=.,365093"	XM_001347735.1	198.7998184	87.46298759	136.8833469	106.3025623	151.1918386	104.5437616	59.68551538	91.28922031	187.0266803	107.2230576	102.6693897	102.7223133	139.1984853	189.034439	149.2626417	155.9200519	171.3718425	171.6009722	366.1155092	162.1479105	175.1728013	196.6512043	142.7021899	155.8233147
cds2931	"PF11_0097;partial=true;start_range=.,367316"	XM_001347736.2	8.45956674	0	2.975724932	0	5.039727954	0	18.36477396	10.83092444	1.154485681	6.307238685	0	7.90171641	2.668341572	1.81327999	0	1.411041194	0.649135767	3.420617387	2.732205293	1.151618683	0	0.649013875	2.882872523	0.561525458
cds2932	"PF11_0098;partial=true;start_range=.,369675"	XM_001347737.1	757.1312232	484.2462972	107.1260975	566.0611442	146.1521107	328.3448512	449.9369621	191.8620901	122.3754822	172.3978574	1151.36387	254.1718779	136.5301438	97.91711947	125.8548548	141.1041194	92.17727893	137.3947984	21.85764234	96.5056456	128.8836154	69.44448467	121.080646	83.94805604
cds2933	"PF11_0099;partial=true;start_range=.,373238"	XM_001347738.1	190.3402516	251.7227448	80.34457315	151.4811513	115.9137429	187.4043726	192.8301266	165.5584165	85.43194038	94.60858028	174.7824133	188.3242411	56.9246202	95.65051948	89.07118947	52.91404476	76.59802052	59.86080427	319.6680193	84.98945878	61.71891444	90.21292869	71.35109495	83.66729332
cds2934	"PF11_0100;partial=true;start_range=.,377740"	XM_001347739.1	0	0	0	0	5.039727954	0.774398234	4.591193491	0	0	0	3.666763916	0	0	0.906639995	1.823983402	1.763801492	1.947407301	1.140205796	10.92882117	1.842589892	9.983942042	1.947041626	1.681675638	3.369152751
cds2935	"PF11_0101;partial=true;start_range=.,379247"	XM_001347740.1	21.14891685	25.5989232	11.90289973	23.91807652	20.15891182	21.68315055	18.36477396	21.66184889	21.93522794	18.92171606	44.001167	14.48648009	16.89949662	2.719919985	15.80785615	8.113486863	9.737036506	7.981440569	7.285880781	8.752301988	10.89157314	7.13915263	20.66058642	13.75737373
cds2936	"PF11_0540a;partial=true;start_range=.,382569"	XM_001347741.2	93.05523413	0	26.78152438	7.972692172	50.39727954	7.74398234	509.6224775	71.17464634	3.463457042	31.53619343	6.111273194	72.43240043	3.113065167	4.533199975	0	1.058280895	2.596543068	7.411337671	1.821470195	0.230323737	1.815262189	1.947041626	0	1.123050917
cds2937	"PF11_0540;partial=true;start_range=.,387748"	XM_002585378.1	0	0	2.975724932	2.657564057	0	1.548796468	0	1.54727492	5.772428404	0	0	7.90171641	1.334170786	3.173239983	0.607994467	0.352760298	3.245678835	6.271131876	0.910735098	0.230323737	0.907631095	1.947041626	0.240239377	0.561525458
cds2938	"PF11_0105;partial=true;start_range=.,390644"	XM_001347742.2	258.0167856	249.5895012	246.9851693	281.7017901	226.7877579	275.6857713	224.9684811	273.8676609	252.8323641	269.1088506	330.0087525	325.2873256	295.2964673	347.2431181	248.6697372	295.6131301	409.604669	288.4720663	500.9043037	325.6777634	368.4982245	434.1902827	238.5577013	345.338157
cds2939	"PF11_0106;partial=true;start_range=.,397124"	XM_001347743.2	427.2081203	383.983848	258.888069	313.5925588	463.6549718	422.0470375	289.2451899	303.2658844	289.7759059	477.2477272	575.6819349	480.6877483	278.3969707	252.9525586	248.3657399	258.926059	294.0585025	248.5648634	511.8331249	231.2450315	313.1327277	321.2618683	247.2063189	276.2705256
cds294	"PFB0735c;partial=true;start_range=.,668985"	XM_001349630.2	25.37870022	27.7321668	47.6115989	15.94538434	15.11918386	22.45754879	22.95596745	23.20912381	31.17111338	8.40965158	15.8893103	15.80343282	37.8015056	22.66599988	36.47966804	30.33738566	18.82493725	36.48658546	39.1616092	36.39115037	40.84339926	35.04674927	43.7235666	37.06068026
